,title,synopsis,genre,aired,episodes,members,popularity,ranked,score,img_url,link
40,Asagao to Kase san.,Yui Yamada a timid girl who enjoys tending to her school s greenery falls in love with the boyish and athletic Tomoka Kase. The two eventually begin dating and the story follows the pair as they face various challenges in their relationship.       Source Wikipedia ,Romance,Jun 9 2018,1.0,33444,2426,779.0,7.86,cdn.myanimelist.net.images.anime.1578.94205.jpg,myanimelist.net.anime.36214.Asagao to Kase san
41,Ansatsu Kyoushitsu 2nd Season Kagaijugyou hen,Shorts of  Ansatsu Kyoushitsu   TV   2nd Season  which adapt chapters of the manga which are not in the TV series.       The adapted chapters are 78   Takebayashi no Jikan   and 79   Shihaisha no Jikan Ni Jikanme   which are published in the ninth manga volume. ,Action,Mar 11 2016 to May 20 2016,8.0,33163,2435,778.0,7.86,cdn.myanimelist.net.images.anime.1807.96939.jpg,myanimelist.net.anime.32863.Ansatsu Kyoushitsu 2nd Season  Kagaijugyou hen
43,Uchuu Senkan Yamato 2202 Ai no Senshi tachi,Three years since the return of the legendary Space Battleship Yamato Earth has begun rebuilding itself and has made peace with the Gamilans. However this recovery comes at the cost of utilizing the forbidden Wave Motion technology.       Meanwhile the notorious former crew members of the Yamato who have each gone their separate ways receive a psychic message from the mysterious Goddess Teresa. She urges them to return to their beloved ship and travel to the distant planet Terezart. They are promised a revolutionary power to combat the unprecedented threat of the relentless Gatlantis Empire who are approaching Earth with all but innocent intentions.      Unable to resist her plea the crew reassembles and sets sail on another perilous intergalactic voyage one that will test their sheer courage and versatility in the face of an even greater foe.       Written by MAL Rewrite    ,Action,Feb 25 2017 to Mar 1 2019,26.0,14326,3747,776.0,7.87,cdn.myanimelist.net.images.anime.7.84463.jpg,myanimelist.net.anime.33064.Uchuu Senkan Yamato 2202  Ai no Senshi tachi
44,Transformers the Movie,It is the year 2005. Twenty one years after the heroic Autobots and the evil Decepticons resumed their neverending war on planet Earth the Decepticons have conquered the robots  home planet Cybertron. After a surprise attack by the Decepticons both factions wage a gruesome battle at Autobot City. In the midst of the battle Autobot leader Optimus Prime dies during his fight with Decepticon leader Megatron. The Autobot Matrix of Leadership is then passed on to second in command Ultra Magnus. Meanwhile a badly damaged Megatron is jettisoned by Starscream into deep space where he encounters the planet eating robot Unicron and is reborn as Galvatron the new Decepticon leader. With Galvatron s reign on the rise and Unicron s imminent arrival within Cybertron s orbit the Autobots must act quickly and protect the Matrix or face total annihilation.      Source ANN ,Action,Aug 9 1986,1.0,11245,4133,775.0,7.87,cdn.myanimelist.net.images.anime.2.30339.jpg,myanimelist.net.anime.2265.Transformers the Movie
45,Toshokan Sensou Kakumei no Tsubasa,Kasahara Iku and Dojo Atsushi receive an emergency recall in the middle of their date as Japan is rocked by a terror attack. Their new duty is a protection detail assigned to Touma Kurato an author. Meanwhile the relationship between Librarians and the Media Purity Committee is also worsening. ,Action,Jun 16 2012,1.0,16716,3495,774.0,7.87,cdn.myanimelist.net.images.anime.9.39273.jpg,myanimelist.net.anime.11001.Toshokan Sensou  Kakumei no Tsubasa
46,Shokugeki no Souma Shin no Sara,Fourth season of  Shokugeki no Souma .,Ecchi,Oct 12 2019 to Dec 28 2019,12.0,162213,683,773.0,7.87,cdn.myanimelist.net.images.anime.1258.102849.jpg,myanimelist.net.anime.39940.Shokugeki no Souma  Shin no Sara
47,Paradise Kiss,On her way home from school Yukari Hayasaka is approached by a weird looking guy who starts looking at her body intently. He s got blond spiky hair a spiked choker and multiple piercings on his ears and face. She wants nothing to do with him and runs away only to bump into a very tall and beautiful purple haired woman with a flower pattern around her eye. Yukari faints from shock and wakes up later in a strange place called the Atelier. It turns out that these strangers are fashion designers who attend the most famous art school around Yazawa Art Academy and their group wants Yukari to model for their brand in Yazawa Academy s upcoming show.      Yukari turns down their offer and escapes the Atelier but unknowingly leaves her school ID behind. George Koizumi the head designer later sees it and immediately knows she would be the perfect model for them and will not stop until he gets what he wants and he wants her. Yukari had never considered something as frivolous as modeling before but could life among these eccentric designers actually prove to be fun Or will Yukari lose herself in this world of art and passion       Written by MAL Rewrite    ,Comedy,Oct 14 2005 to Dec 30 2005,12.0,122787,916,772.0,7.87,cdn.myanimelist.net.images.anime.7.80636.jpg,myanimelist.net.anime.322.Paradise Kiss
48,Manga de Wakaru Fate.Grand Order,A short anime based on  Manga de Wakaru Fate.Grand Order  by Riyo.  Aired during Fate Project Year End 2018 and is also available on YouTube.,Comedy,Dec 31 2018,1.0,7545,4889,770.0,7.87,cdn.myanimelist.net.images.anime.1830.98102.jpg,myanimelist.net.anime.38958.Manga de Wakaru Fate Grand Order
49,Lucky Star Original na Visual to Animation,The OVA features six separate stories revolving around the cast some of which border on the bizarre one of which is an MMORPG environment being played by Konata Kagami Tsukasa and Nanako Kuroi and another in which Kagami has a  suggestive  dream about Konata.       Source Wikipedia ,Comedy,Sep 26 2008,1.0,105307,1056,769.0,7.87,cdn.myanimelist.net.images.anime.2.22582.jpg,myanimelist.net.anime.4472.Lucky E2 98 86Star  Original na Visual to Animation
50,Last Exile,In the world of Prester flight is the dominant mode of transportation made possible by Claudia Fluid a liquidized form of the crystals that are produced on the planet. An organization known solely as  the Guild  has absolute authority over the skies with a monopoly on the engines that make use of this fluid. Moreover as ecological disasters destabilize the warring countries of Anatoray and Disith the Guild also arbitrates in the disputes between the two. Caught in the middle of the conflict are Sky Couriers piloting small two person vanships that fly freely through the sky.       Last Exile  follows the adventures of two teenagers who dream of surpassing their parents Claus Valca son of a famous vanship pilot and Lavie Head Claus  best friend and navigator. Their job as couriers entails passing through an air current called the Grand Stream that separates the hostile nations which even standard airships struggle to survive. However when they take on a high rated delivery to bring an orphan girl named Alvis Hamilton to the battleship Silvana they get dragged into a much greater conflict that pits them against the might of the Guild.       Written by MAL Rewrite ,Action,Apr 8 2003 to Sep 30 2003,26.0,137273,810,768.0,7.87,cdn.myanimelist.net.images.anime.7.10888.jpg,myanimelist.net.anime.97.Last Exile
51,Koukaku Kidoutai 2 Innocence,With Major Motoko Kusanagi missing Section 9 s Batou is assigned to investigate a string of gruesome murders seemingly at the hands of faulty gynoids or sex robots. But when a faulty gynoid leaves Batou a cryptic message he begins to question the cause of their malfunctions. Suspicions of politically motivated murder and an illegal  ghost  quickly crop up drawing Batou and his partner Togusa into a perilous web of conspiracy.      As their investigation goes on the line between man and machine continues to blur and reality and perception become indistinguishable. Confronting strange and dangerous foes Batou and Togusa explore a futuristic world filled with machines and living dolls but utterly devoid of humanity.       Written by MAL Rewrite ,Military,Mar 6 2004,1.0,121133,929,767.0,7.87,cdn.myanimelist.net.images.anime.10.75628.jpg,myanimelist.net.anime.468.Koukaku Kidoutai 2  Innocence
52,Heartcatch Precure,2nd year middle school student Tsubomi Hanasaki has just moved with her family to the town of Kibougahana to live with her grandma. She is shy and introverted but is determined to start off her new school life at Myoudou Academy as confidently as possible.      Lately she has been having the same mysterious dream again and again of Cure Moonlight s defeat at the Great Heart Tree. She wonders what it all means. Then suddenly two fairies from the dream appear to her and before she knows it she is transformed into the legendary Pretty Cure Cure Blossom      Later joined by her high energy classmate and new friend Erika Kurumi as Cure Marine the two girls vow work hard to protect everyone s Heart Flowers from the evil gang The Desert Messengers. ,Action,Feb 7 2010 to Jan 30 2011,49.0,20414,3162,763.0,7.87,cdn.myanimelist.net.images.anime.2.25915.jpg,myanimelist.net.anime.7645.Heartcatch Precure
53,Hidamari Sketch x 365,After passing her entrance exam Yuno enrolls at Yamabuki High School as part of an art degree. She stays at the Hidamari Apartments along with best friend Miyako and seniors Hiro and Sae. Each episode follows a day in her life as she mingles with her friends close peers overly hyper teachers and closely follows the mundane lives of the high school girls.       Source ANN ,Slice of Life,Jul 4 2008 to Sep 26 2008,13.0,24921,2855,764.0,7.87,cdn.myanimelist.net.images.anime.11.10894.jpg,myanimelist.net.anime.3604.Hidamari Sketch x 365
